weekending,providername,providercity,residentstotaladmissionscovid-19,residentstotalconfirmedcovid-19,residentstotalsuspectedcovid-19,residentsweeklyalldeaths,residentstotalalldeaths,residentstotalcovid-19deaths,numberofallbeds,totalnumberofoccupiedbeds,staffweeklyconfirmedcovid-19,stafftotalconfirmedcovid-19,staffweeklysuspectedcovid-19,stafftotalsuspectedcovid-19,stafftotalcovid-19deaths,shortageofnursingstaff,shortageofclinicalstaff,shortageofaides,shortageofotherstaff,anycurrentsupplyofn95masks,one-weeksupplyofn95masks,anycurrentsupplyofsurgicalmasks,one-weeksupplyofsurgicalmasks,anycurrentsupplyofeyeprotection,one-weeksupplyofeyeprotection,one-weeksupplyofgowns,anycurrentsupplyofhandsanitizer,threeormoreconfirmedcovid-19casesthisweekorinitialconfirmedcovid-19casethisweek,abletotestorobtainresourcestotestallcurrentresidentswithinnext7days,abletotestorobtainresourcestotestallstaffand/orpersonnelwithinnext7days
2020-08-30T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,36,20,0,28,15,120,83,0,11,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,"WITHERELL, NATHANIEL",GREENWICH,130,30,13,0,16,16,202,166,0,8,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,2,50,60,0,56,19,130,100,0,34,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,CASSENA CARE AT NORWALK,NORWALK,34,73,66,0,40,29,150,119,0,31,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,ST MARY HOME,WEST HARTFORD,7,97,9,3,29,10,256,150,0,39,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,7,0,0,5,0,64,52,0,22,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,MILFORD HEALTH CARE CENTER INC,MILFORD,27,94,2,1,40,27,120,92,1,32,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,79,1,0,14,14,120,74,0,24,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,CASSENA CARE AT NORWALK,NORWALK,33,71,65,0,37,29,150,112,0,30,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,137,31,4,95,32,257,181,0,71,0,50,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,18,32,87,0,32,12,120,84,0,44,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-25T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,2,0,0,3,0,64,55,0,8,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,CASSENA CARE AT NORWALK,NORWALK,43,73,67,0,40,29,150,110,0,33,0,15,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,31,66,85,1,4,9,97,82,0,10,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,1,66,46,0,24,17,120,66,0,33,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,0,0,58,49,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,17,39,11,2,30,20,126,91,0,27,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,BISHOP WICKE HEALTH & REHAB CT,SHELTON,5,19,10,0,3,3,120,70,0,9,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-08T00:00:00,GLEN HILL CENTER,DANBURY,2,35,3,1,25,8,100,83,2,16,2,8,0,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y
2020-06-07T00:00:00,ST JOSEPH'S CENTER,TRUMBULL,9,123,11,1,60,37,269,170,1,59,0,3,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2020-08-02T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,1,46,56,0,29,17,130,86,0,23,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,MIDDLESEX HEALTH CARE CENTER,MIDDLETOWN,11,23,7,0,15,4,150,122,0,16,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,2,0,0,1,0,64,57,0,7,0,1,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,1,18,0,0,2,0,70,47,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",WINDSOR,7,1,1,0,24,0,108,68,0,13,0,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y
2020-09-27T00:00:00,GREENTREE MANOR NURSING & REHA,WATERFORD,0,0,0,1,12,0,90,65,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,55,36,14,0,25,21,120,93,0,9,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,62,10,0,31,18,90,63,0,32,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,17,3,0,8,0,60,40,2,21,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,98,63,87,0,48,20,120,97,1,71,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,0,29,0,0,1,1,60,43,2,2,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,69,15,0,47,21,126,100,1,44,0,13,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,79,1,1,15,14,120,82,0,24,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,REGALCARE AT GREENWICH,GREENWICH,13,67,0,0,34,18,75,45,1,38,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,11,72,37,0,16,5,92,94,1,11,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,2,21,52,0,25,13,75,67,1,29,0,36,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,9,41,8,0,20,17,160,104,0,48,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,2,19,52,1,22,13,75,58,0,22,0,33,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,87,0,14,12,97,74,1,13,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,8,41,7,0,20,17,160,88,0,38,0,13,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,114,37,19,4,36,24,190,137,1,21,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,136,31,1,88,31,257,186,1,67,0,50,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,1,45,56,1,27,17,130,91,1,21,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,55,36,19,1,30,21,120,92,0,10,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,17,8,1,0,38,3,357,310,0,5,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,1,0,1,0,62,51,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,82,1,0,19,14,120,98,0,26,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,1,46,56,1,39,17,130,82,1,24,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,59,57,87,5,45,17,120,90,6,56,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-09T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,0,0,5,0,11,0,103,97,1,2,4,11,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,47,36,10,2,16,15,120,111,0,8,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,2,28,3,0,5,1,70,44,1,12,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,38,20,0,42,15,120,75,0,20,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,26,52,99,0,26,13,120,97,0,21,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,58,66,92,0,38,29,156,120,0,33,0,25,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,8,0,0,3,0,58,41,4,7,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-22T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,2,19,3,0,4,0,70,47,3,3,1,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,58,71,92,0,38,29,156,123,0,33,0,25,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-27T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,55,36,19,0,29,21,120,92,0,10,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,MILFORD HEALTH CARE CENTER INC,MILFORD,27,88,2,1,30,26,120,98,0,20,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,"VILLA AT STAMFORD, THE",STAMFORD,8,23,0,2,10,9,128,101,0,5,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-03-14T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,25,171,64,4,196,50,357,249,0,117,0,80,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,REGALCARE AT GREENWICH,GREENWICH,11,12,0,4,26,14,75,68,0,7,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,27,53,102,0,40,13,120,99,0,26,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,2,21,52,0,25,13,75,64,0,28,0,36,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,MILFORD HEALTH CARE CENTER INC,MILFORD,27,92,2,0,37,26,120,83,1,29,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,GREENTREE MANOR NURSING & REHA,WATERFORD,4,35,0,1,25,9,90,61,1,18,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,83,1,1,20,14,120,98,0,26,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,2,29,0,0,1,1,60,44,0,4,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,42,18,2,38,14,257,180,0,24,0,39,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,11,46,8,0,22,17,160,97,3,55,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,87,0,16,12,97,87,1,27,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,2,0,58,47,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-27T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,10,57,23,0,12,4,92,97,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,AVERY NURSING HOME,HARTFORD,42,96,1,1,44,23,199,142,0,101,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-09T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,1,0,1,0,62,54,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,18,3,1,13,0,60,39,0,23,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,REGALCARE AT GREENWICH,GREENWICH,12,60,0,0,31,15,75,54,5,29,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-29T00:00:00,REGALCARE AT GREENWICH,GREENWICH,11,12,0,0,30,14,75,62,0,7,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,23,10,1,20,7,90,61,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,0,0,3,1,11,0,103,92,0,0,0,7,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,58,71,92,0,38,29,156,121,0,33,0,25,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,MERIDIAN MANOR,WATERBURY,0,0,3,0,0,0,60,40,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,0,0,0,0,62,52,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y
2020-07-26T00:00:00,ST JOSEPH'S CENTER,TRUMBULL,14,125,11,1,66,42,269,174,0,68,0,4,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-07-05T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,54,36,13,1,24,21,120,96,0,9,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,AVERY NURSING HOME,HARTFORD,9,36,1,0,14,11,199,141,0,51,1,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,AVERY NURSING HOME,HARTFORD,15,36,1,0,15,11,199,150,0,51,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,42,17,0,34,14,257,183,0,23,0,39,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,93,84,92,0,38,29,156,116,1,42,0,25,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,ST MARY HOME,WEST HARTFORD,74,147,9,0,67,17,256,138,0,73,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,0,18,52,0,19,13,75,64,0,22,0,33,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,ST MARY HOME,WEST HARTFORD,29,145,9,1,63,17,256,132,1,73,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-09-13T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,1,65,46,0,23,17,120,58,0,32,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,REGALCARE AT GREENWICH,GREENWICH,13,67,0,0,34,18,75,48,0,38,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,17,8,1,4,47,3,357,311,2,8,2,7,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,2,0,58,46,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,0,14,46,19,19,13,75,65,22,22,24,24,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,2,50,60,2,56,19,130,85,1,32,0,10,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,GLEN HILL CENTER,DANBURY,2,35,3,1,20,8,100,84,1,13,0,6,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-11-01T00:00:00,ST MARY HOME,WEST HARTFORD,7,97,9,0,50,10,256,153,0,43,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-04T00:00:00,CASSENA CARE AT NORWALK,NORWALK,34,73,66,0,40,29,150,115,0,31,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,AVERY NURSING HOME,HARTFORD,18,36,1,0,24,11,199,154,1,54,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,104,63,87,2,50,20,120,103,0,71,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,10,83,36,2,54,18,103,86,0,36,0,48,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,MILFORD HEALTH CARE CENTER INC,MILFORD,27,103,2,2,42,27,120,94,5,41,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-02-07T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,136,31,1,89,31,257,186,0,67,0,50,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,4,30,0,0,3,1,60,41,1,9,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,NORWICH SUB-ACUTE AND NURSING,NORWICH,0,2,0,0,11,0,120,92,1,2,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,18,34,1,0,7,3,62,45,0,12,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,MIDDLESEX HEALTH CARE CENTER,MIDDLETOWN,11,23,7,0,17,4,150,116,0,17,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,1,0,58,47,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,1,13,10,0,12,2,60,41,0,10,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,"WITHERELL, NATHANIEL",GREENWICH,172,50,24,1,24,19,202,152,3,27,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-06-07T00:00:00,MIDDLESEX HEALTH CARE CENTER,MIDDLETOWN,4,22,7,1,15,4,150,124,0,16,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,62,10,0,31,18,90,75,1,33,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,26,53,102,0,31,13,120,93,0,21,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,CASSENA CARE AT NORWALK,NORWALK,43,73,67,0,42,29,150,113,0,36,0,15,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,GLEN HILL CENTER,DANBURY,2,37,3,0,27,8,100,83,0,19,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,GREENTREE MANOR NURSING & REHA,WATERFORD,0,31,0,2,17,1,90,64,7,14,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,38,0,10,18,10,58,32,16,30,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,2,30,3,0,9,1,70,54,0,13,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,68,59,87,1,46,18,120,89,10,66,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,ST MARY HOME,WEST HARTFORD,7,97,9,4,21,10,256,147,1,39,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,GLEN HILL CENTER,DANBURY,4,43,3,1,36,8,100,81,0,27,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-06-28T00:00:00,"VILLA AT STAMFORD, THE",STAMFORD,9,26,0,1,11,9,128,105,0,5,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
